Player_ID,full_name,first_name,last_name,Primary_Team_ID,Primary_Team,Primary_Team_Abbr,Games_With_Primary_Team,All_Teams,Num_Teams,Season_Games,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,AST_TOV_ratio
2544,LeBron James,LeBron,James,1610612747,Los Angeles Lakers,LAL,70,LAL,1,70,34.957,9.3,18.143,0.511,2.129,5.657,0.349,3.7,4.729,0.751,1.029,6.771,7.8,8.214,1.0,0.557,3.714,1.414,24.429,2.212
1631170,Jaime Jaquez Jr.,Jaime,Jaquez Jr.,1610612748,Miami Heat,MIA,66,MIA,1,66,20.803,3.227,7.0,0.432,0.561,1.803,0.231,1.621,2.152,0.399,1.273,3.121,4.394,2.515,0.924,0.212,1.485,1.227,8.636,1.694
1629610,DaQuan Jeffries,DaQuan,Jeffries,1610612766,Charlotte Hornets,CHA,47,CHA,1,47,22.766,2.511,6.191,0.359,1.17,3.489,0.292,0.511,0.638,0.229,0.787,2.085,2.872,1.128,0.553,0.532,0.745,2.106,6.702,1.514
1641998,Trey Jemison III,Trey,Jemison III,1610612747,Los Angeles Lakers,LAL,22,"LAL, NOP",2,38,10.368,1.079,1.947,0.462,0.0,0.0,0.0,0.342,0.868,0.151,1.158,1.605,2.763,0.421,0.237,0.395,0.632,1.816,2.5,0.667
1642450,Daniss Jenkins,Daniss,Jenkins,1610612765,Detroit Pistons,DET,7,DET,1,7,3.286,0.429,1.429,0.179,0.143,1.0,0.143,0.0,0.286,0.0,0.0,0.286,0.286,0.429,0.0,0.0,0.143,0.286,1.0,3.0
1629660,Ty Jerome,Ty,Jerome,1610612739,Cleveland Cavaliers,CLE,70,CLE,1,70,19.857,4.557,8.829,0.514,1.586,3.614,0.379,1.843,2.114,0.615,0.714,1.757,2.471,3.386,1.114,0.043,1.314,1.457,12.543,2.576
1630198,Isaiah Joe,Isaiah,Joe,1610612760,Oklahoma City Thunder,OKC,74,OKC,1,74,21.703,3.5,7.946,0.412,2.595,6.297,0.383,0.622,0.757,0.268,0.554,2.095,2.649,1.608,0.649,0.122,0.514,1.527,10.216,3.132
1642358,AJ Johnson,AJ,Johnson,1610612764,Washington Wizards,WAS,22,"MIL, WAS",2,29,22.034,2.828,7.345,0.39,0.828,3.103,0.232,1.103,1.276,0.417,0.276,1.759,2.034,2.621,0.414,0.103,1.207,1.724,7.586,2.171
1629661,Cameron Johnson,Cameron,Johnson,1610612751,Brooklyn Nets,BKN,57,BKN,1,57,31.579,6.228,13.105,0.478,2.789,7.158,0.402,3.526,3.947,0.773,0.947,3.386,4.333,3.404,0.93,0.439,1.737,1.825,18.772,1.96
1630552,Jalen Johnson,Jalen,Johnson,1610612737,Atlanta Hawks,ATL,36,ATL,1,36,35.694,7.528,15.056,0.498,1.222,3.917,0.292,2.611,3.5,0.622,1.722,8.25,9.972,5.028,1.556,1.0,2.944,1.861,18.889,1.708
201949,James Johnson,James,Johnson,1610612754,Indiana Pacers,IND,12,IND,1,12,3.083,0.333,0.917,0.181,0.0,0.25,0.0,0.0,0.083,0.0,0.0,0.5,0.5,0.333,0.0,0.167,0.333,0.417,0.667,1.0
1629640,Keldon Johnson,Keldon,Johnson,1610612759,San Antonio Spurs,SAS,77,SAS,1,77,23.779,4.818,10.0,0.47,1.13,3.558,0.292,1.948,2.519,0.576,1.455,3.364,4.818,1.623,0.636,0.286,1.0,1.494,12.714,1.623
1630553,Keon Johnson,Keon,Johnson,1610612751,Brooklyn Nets,BKN,79,BKN,1,79,24.38,3.835,9.861,0.372,1.595,5.076,0.295,1.354,1.759,0.444,0.797,2.962,3.759,2.215,1.038,0.38,1.468,2.646,10.62,1.509
1642352,Keshad Johnson,Keshad,Johnson,1610612748,Miami Heat,MIA,16,MIA,1,16,6.25,1.125,1.625,0.255,0.188,0.438,0.104,0.25,0.562,0.141,0.375,1.375,1.75,0.25,0.312,0.25,0.25,0.688,2.688,1.0
203999,Nikola Jokić,Nikola,Jokić,1610612743,Denver Nuggets,DEN,70,DEN,1,70,36.786,11.229,19.486,0.585,1.971,4.729,0.428,5.157,6.443,0.762,2.857,9.886,12.743,10.229,1.814,0.643,3.286,2.286,29.586,3.113
1641732,Colby Jones,Colby,Jones,1610612758,Sacramento Kings,SAC,24,"SAC, WAS",2,39,13.231,1.513,3.308,0.332,0.41,1.256,0.176,0.59,0.897,0.194,0.538,1.692,2.231,1.128,0.667,0.333,0.59,0.949,4.026,1.913
1641794,Dillon Jones,Dillon,Jones,1610612760,Oklahoma City Thunder,OKC,54,OKC,1,54,10.259,0.944,2.463,0.206,0.296,1.167,0.111,0.315,0.519,0.137,0.556,1.685,2.241,1.074,0.296,0.074,0.519,1.0,2.5,2.071
1630529,Herbert Jones,Herbert,Jones,1610612740,New Orleans Pelicans,NOP,20,NOP,1,20,32.45,3.75,8.6,0.434,1.1,3.6,0.261,1.65,2.0,0.493,1.1,2.8,3.9,3.25,1.85,0.45,1.75,3.3,10.25,1.857
1642403,Isaac Jones,Isaac,Jones,1610612758,Sacramento Kings,SAC,40,SAC,1,40,7.575,1.35,2.075,0.474,0.075,0.2,0.062,0.575,0.9,0.229,0.55,0.875,1.425,0.3,0.125,0.25,0.4,0.75,3.35,0.75
1630539,Kai Jones,Kai,Jones,1610612746,Los Angeles Clippers,LAC,28,"DAL, LAC",2,40,11.7,2.175,2.725,0.558,0.025,0.125,0.012,0.575,0.8,0.242,1.0,2.125,3.125,0.625,0.375,0.575,0.45,1.25,4.95,1.389
1630222,Mason Jones,Mason,Jones,1610612758,Sacramento Kings,SAC,10,SAC,1,10,4.6,0.9,1.8,0.291,0.1,0.8,0.033,0.4,0.5,0.25,0.2,0.7,0.9,1.1,0.0,0.1,0.1,0.3,2.3,11.0
1642461,Spencer Jones,Spencer,Jones,1610612743,Denver Nuggets,DEN,20,DEN,1,20,6.2,0.55,1.7,0.125,0.05,0.85,0.025,0.15,0.15,0.1,0.4,0.45,0.85,0.25,0.25,0.25,0.25,0.85,1.3,1.0
1630200,Tre Jones,Tre,Jones,1610612759,San Antonio Spurs,SAS,28,"CHI, SAS",2,46,19.652,2.783,5.174,0.51,0.413,1.043,0.257,1.196,1.457,0.419,0.674,1.848,2.522,4.174,0.804,0.217,0.761,1.196,7.174,5.486
1626145,Tyus Jones,Tyus,Jones,1610612756,Phoenix Suns,PHX,81,PHX,1,81,26.815,3.778,8.432,0.431,2.049,4.951,0.387,0.63,0.704,0.263,0.494,1.926,2.42,5.296,0.852,0.099,1.123,0.778,10.235,4.714
1627884,Derrick Jones Jr.,Derrick,Jones Jr.,1610612746,Los Angeles Clippers,LAC,77,LAC,1,77,24.338,4.026,7.649,0.538,1.013,2.844,0.333,1.078,1.532,0.435,1.208,2.208,3.416,0.779,1.026,0.429,0.857,1.987,10.143,0.909
201599,DeAndre Jordan,DeAndre,Jordan,1610612743,Denver Nuggets,DEN,56,DEN,1,56,12.304,1.625,2.5,0.584,0.0,0.0,0.0,0.482,1.143,0.154,1.5,3.571,5.071,0.946,0.286,0.482,0.714,1.321,3.732,1.325
202709,Cory Joseph,Cory,Joseph,1610612753,Orlando Magic,ORL,50,ORL,1,50,12.2,1.24,3.08,0.355,0.78,2.14,0.293,0.28,0.36,0.136,0.34,1.14,1.48,1.44,0.52,0.08,0.36,1.0,3.54,4.0
1631107,Nikola Jović,Nikola,Jović,1610612748,Miami Heat,MIA,46,MIA,1,46,25.217,3.739,8.196,0.451,1.696,4.565,0.344,1.565,1.891,0.522,0.565,3.348,3.913,2.848,0.826,0.283,1.304,1.783,10.739,2.183
1630548,Johnny Juzang,Johnny,Juzang,1610612762,Utah Jazz,UTA,64,UTA,1,64,19.781,3.188,7.422,0.404,1.844,4.906,0.337,0.703,0.828,0.281,0.656,2.219,2.875,1.062,0.609,0.125,0.562,1.969,8.922,1.889
1642530,Yuki Kawamura,Yuki,Kawamura,1610612763,Memphis Grizzlies,MEM,22,MEM,1,22,4.136,0.5,1.364,0.152,0.318,1.045,0.095,0.318,0.409,0.136,0.0,0.545,0.545,0.864,0.091,0.0,0.227,0.364,1.636,3.8
1630283,Kylor Kelley,Kylor,Kelley,1610612742,Dallas Mavericks,DAL,8,"DAL, NOP",2,11,11.455,1.273,2.0,0.439,0.0,0.0,0.0,0.545,0.909,0.273,1.091,2.455,3.545,0.455,0.091,0.273,0.364,1.364,3.091,1.25
1628379,Luke Kennard,Luke,Kennard,1610612763,Memphis Grizzlies,MEM,65,MEM,1,65,22.631,3.169,6.631,0.417,1.738,4.015,0.362,0.785,0.877,0.337,0.569,2.246,2.815,3.308,0.769,0.077,1.108,0.908,8.862,2.986
1631117,Walker Kessler,Walker,Kessler,1610612762,Utah Jazz,UTA,58,UTA,1,58,30.052,4.793,7.224,0.694,0.103,0.586,0.042,1.362,2.621,0.379,4.586,7.603,12.19,1.672,0.621,2.379,1.483,2.241,11.052,1.128
1630557,Corey Kispert,Corey,Kispert,1610612764,Washington Wizards,WAS,61,WAS,1,61,26.246,4.18,9.262,0.437,1.967,5.41,0.327,1.23,1.443,0.425,0.59,2.377,2.967,1.689,0.426,0.23,1.049,1.607,11.557,1.609
1628467,Maxi Kleber,Maxi,Kleber,1610612742,Dallas Mavericks,DAL,34,DAL,1,34,18.735,1.088,2.824,0.322,0.382,1.441,0.213,0.471,0.618,0.191,0.735,2.059,2.794,1.265,0.265,0.5,0.676,1.941,3.029,1.87
1641752,Bobi Klintman,Bobi,Klintman,1610612765,Detroit Pistons,DET,8,DET,1,8,5.375,0.75,1.25,0.094,0.25,0.625,0.062,0.125,0.25,0.062,0.125,0.75,0.875,0.875,0.25,0.125,0.125,1.0,1.875,7.0
1642261,Dalton Knecht,Dalton,Knecht,1610612747,Los Angeles Lakers,LAL,78,LAL,1,78,19.128,3.295,7.141,0.437,1.641,4.359,0.341,0.821,1.077,0.304,0.474,2.295,2.769,0.846,0.308,0.103,0.474,1.192,9.051,1.784
1642278,Tyler Kolek,Tyler,Kolek,1610612752,New York Knicks,NYK,41,NYK,1,41,7.195,0.659,2.0,0.286,0.341,1.146,0.181,0.317,0.415,0.126,0.195,0.463,0.659,1.707,0.293,0.098,0.439,0.634,1.976,3.889
1631132,Christian Koloko,Christian,Koloko,1610612747,Los Angeles Lakers,LAL,37,LAL,1,37,9.27,1.081,1.784,0.46,0.0,0.108,0.0,0.27,0.378,0.135,0.946,1.541,2.486,0.432,0.216,0.432,0.324,1.189,2.432,1.333
1629723,John Konchar,John,Konchar,1610612763,Memphis Grizzlies,MEM,46,MEM,1,46,12.13,0.891,1.978,0.368,0.5,1.348,0.29,0.152,0.174,0.098,0.804,2.478,3.283,0.913,0.652,0.304,0.348,0.696,2.435,2.625
1628436,Luke Kornet,Luke,Kornet,1610612738,Boston Celtics,BOS,73,BOS,1,73,18.685,2.562,3.836,0.564,0.0,0.041,0.0,0.918,1.329,0.333,2.603,2.712,5.315,1.603,0.493,0.973,0.425,1.63,6.041,3.774
1630249,Vít Krejčí,Vít,Krejčí,1610612737,Atlanta Hawks,ATL,57,ATL,1,57,20.228,2.544,5.123,0.459,1.579,3.614,0.378,0.561,0.789,0.295,0.386,2.351,2.737,2.579,0.632,0.456,0.877,1.842,7.228,2.94
1630228,Jonathan Kuminga,Jonathan,Kuminga,1610612744,Golden State Warriors,GSW,47,GSW,1,47,24.319,5.489,12.085,0.446,0.979,3.213,0.251,3.34,5.0,0.563,1.191,3.426,4.617,2.213,0.809,0.447,1.511,1.915,15.298,1.465
1628398,Kyle Kuzma,Kyle,Kuzma,1610612749,Milwaukee Bucks,MIL,33,"MIL, WAS",2,65,29.785,5.692,13.046,0.438,1.477,4.815,0.254,1.969,3.108,0.461,0.831,4.862,5.692,2.338,0.554,0.292,2.246,1.831,14.831,1.041
1631222,Jake LaRavia,Jake,LaRavia,1610612763,Memphis Grizzlies,MEM,47,"MEM, SAC",2,66,20.455,2.424,5.106,0.456,0.909,2.152,0.345,1.182,1.742,0.385,1.364,2.561,3.924,2.394,0.939,0.348,1.303,2.0,6.939,1.837
203897,Zach LaVine,Zach,LaVine,1610612741,Chicago Bulls,CHI,42,"CHI, SAC",2,74,35.27,8.446,16.527,0.501,3.23,7.243,0.431,3.176,3.851,0.727,0.297,3.959,4.257,4.189,0.784,0.162,2.811,1.635,23.297,1.49
1629111,Jock Landale,Jock,Landale,1610612745,Houston Rockets,HOU,42,HOU,1,42,11.881,1.929,3.619,0.423,0.262,0.619,0.222,0.643,0.952,0.284,1.333,1.929,3.262,0.881,0.31,0.238,0.5,1.167,4.762,1.762
1641796,Pelle Larsson,Pelle,Larsson,1610612748,Miami Heat,MIA,55,MIA,1,55,14.218,1.618,3.691,0.364,0.582,1.727,0.269,0.745,1.109,0.275,0.509,1.164,1.673,1.182,0.582,0.127,0.436,1.655,4.564,2.708
1630639,A.J. Lawson,A.J.,Lawson,1610612761,Toronto Raptors,TOR,26,TOR,1,26,18.654,3.077,7.308,0.413,1.269,3.885,0.304,1.654,2.423,0.371,0.769,2.538,3.308,1.192,0.5,0.231,0.577,1.692,9.077,2.067
1627747,Caris LeVert,Caris,LeVert,1610612739,Cleveland Cavaliers,CLE,38,"ATL, CLE",2,64,24.875,4.375,9.359,0.441,1.656,4.438,0.35,1.719,2.422,0.522,0.641,2.531,3.172,3.359,0.891,0.516,1.188,1.547,12.125,2.829
1627814,Damion Lee,Damion,Lee,1610612756,Phoenix Suns,PHX,25,PHX,1,25,5.88,1.08,2.96,0.338,0.36,1.48,0.2,0.8,0.84,0.35,0.12,0.68,0.8,0.44,0.24,0.0,0.4,0.24,3.32,1.1
203458,Alex Len,Alex,Len,1610612758,Sacramento Kings,SAC,36,"LAL, SAC",2,46,8.196,0.696,1.37,0.324,0.043,0.196,0.033,0.174,0.37,0.078,0.826,1.239,2.065,0.826,0.196,0.457,0.435,1.217,1.609,1.9
202695,Kawhi Leonard,Kawhi,Leonard,1610612746,Los Angeles Clippers,LAC,37,LAC,1,37,31.838,8.378,16.838,0.497,2.108,5.135,0.39,2.649,3.27,0.712,0.946,4.973,5.919,3.135,1.595,0.459,1.946,1.514,21.514,1.611
1642502,Malevy Leons,Malevy,Leons,1610612760,Oklahoma City Thunder,OKC,6,OKC,1,6,3.333,0.0,0.333,0.0,0.0,0.167,0.0,0.333,0.667,0.167,0.167,0.333,0.5,0.167,0.0,0.0,0.167,0.667,0.333,1.0
1641721,Maxwell Lewis,Maxwell,Lewis,1610612751,Brooklyn Nets,BKN,21,"BKN, LAL",2,28,11.679,1.607,3.857,0.283,0.679,1.786,0.267,0.25,0.357,0.125,0.643,1.321,1.964,0.679,0.321,0.25,0.5,1.036,4.143,1.357
1630604,E.J. Liddell,E.J.,Liddell,1610612741,Chicago Bulls,CHI,12,CHI,1,12,4.417,0.667,1.25,0.215,0.25,0.833,0.097,0.167,0.167,0.083,0.25,0.5,0.75,0.25,0.083,0.083,0.167,0.917,1.75,1.5
203081,Damian Lillard,Damian,Lillard,1610612749,Milwaukee Bucks,MIL,58,MIL,1,58,36.103,7.655,17.103,0.44,3.397,9.034,0.37,6.241,6.776,0.906,0.5,4.19,4.69,7.069,1.207,0.172,2.793,1.672,24.948,2.531
1641726,Dereck Lively II,Dereck,Lively II,1610612742,Dallas Mavericks,DAL,36,DAL,1,36,23.056,3.722,5.306,0.714,0.0,0.0,0.0,1.278,2.028,0.41,2.889,4.611,7.5,2.361,0.556,1.556,1.139,2.778,8.722,2.073
