game_id,team_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts
22400399,1610612746,2024-12-23,LAC @ MEM,W,240,42,96,0.438,9,27,0.333,21,26,0.808,15,38,53,22,15,6,17,28,114
22400385,1610612746,2024-12-21,LAC @ DAL,L,240,34,81,0.42,10,37,0.27,19,22,0.864,8,32,40,18,8,7,17,14,97
22400368,1610612746,2024-12-19,LAC @ DAL,W,240,44,85,0.518,14,33,0.424,16,17,0.941,8,39,47,30,9,3,13,20,118
22401226,1610612746,2024-12-16,LAC vs. UTA,W,240,49,82,0.598,21,39,0.538,25,32,0.781,7,34,41,28,13,6,14,20,144
22401213,1610612746,2024-12-13,LAC @ DEN,L,240,37,83,0.446,14,41,0.341,10,18,0.556,5,26,31,24,18,2,19,22,98
22400356,1610612746,2024-12-08,LAC vs. HOU,L,240,41,92,0.446,11,34,0.324,13,16,0.813,7,26,33,21,11,3,7,24,106
22400324,1610612746,2024-12-04,LAC vs. MIN,L,240,29,83,0.349,11,40,0.275,11,13,0.846,10,36,46,13,7,2,21,16,80
22400060,1610612746,2024-12-03,LAC vs. POR,W,240,47,85,0.553,19,37,0.514,14,17,0.824,11,24,35,29,8,8,13,14,127
22400314,1610612746,2024-12-01,LAC vs. DEN,W,240,43,90,0.478,18,39,0.462,22,27,0.815,13,29,42,28,8,4,14,16,126
22400044,1610612746,2024-11-29,LAC @ MIN,L,240,36,84,0.429,10,31,0.323,10,13,0.769,8,31,39,20,17,3,15,16,92
22400291,1610612746,2024-11-27,LAC @ WAS,W,240,45,89,0.506,12,33,0.364,19,25,0.76,13,34,47,27,18,4,13,19,121
22400281,1610612746,2024-11-25,LAC @ BOS,L,240,39,90,0.433,7,26,0.269,9,13,0.692,10,34,44,18,8,3,13,12,94
22400274,1610612746,2024-11-24,LAC @ PHI,W,240,47,81,0.58,12,30,0.4,19,25,0.76,10,34,44,31,9,5,17,22,125
22400034,1610612746,2024-11-22,LAC vs. SAC,W,240,39,94,0.415,10,42,0.238,16,16,1.0,11,43,54,27,13,3,12,24,104
22400259,1610612746,2024-11-20,LAC vs. ORL,W,240,38,77,0.494,11,22,0.5,17,21,0.81,15,34,49,22,10,1,22,22,104
22400251,1610612746,2024-11-18,LAC vs. GSW,W,240,35,82,0.427,16,34,0.471,16,18,0.889,5,39,44,29,10,6,17,13,102
22400243,1610612746,2024-11-17,LAC vs. UTA,W,240,46,94,0.489,11,40,0.275,13,17,0.765,14,27,41,30,11,5,9,11,116
22400016,1610612746,2024-11-15,LAC @ HOU,L,240,34,90,0.378,10,40,0.25,26,33,0.788,13,38,51,12,6,6,14,15,104
22400222,1610612746,2024-11-13,LAC @ HOU,L,240,38,96,0.396,14,38,0.368,13,16,0.813,10,32,42,27,10,3,9,16,103
22400215,1610612746,2024-11-11,LAC @ OKC,L,240,44,80,0.55,20,37,0.541,20,29,0.69,15,32,47,31,5,5,23,22,128
22400200,1610612746,2024-11-09,LAC vs. TOR,W,240,35,76,0.461,10,26,0.385,25,32,0.781,7,40,47,18,6,8,12,20,105
22400196,1610612746,2024-11-08,LAC @ SAC,W,240,36,81,0.444,14,30,0.467,21,23,0.913,12,36,48,20,7,2,18,21,107
22400179,1610612746,2024-11-06,LAC vs. PHI,W,240,41,72,0.569,12,28,0.429,16,19,0.842,8,21,29,27,12,1,17,16,110
22400168,1610612746,2024-11-04,LAC vs. SAS,W,240,41,90,0.456,19,37,0.514,12,17,0.706,16,28,44,25,6,7,10,21,113
22400150,1610612746,2024-11-02,LAC vs. OKC,L,240,32,79,0.405,11,35,0.314,17,26,0.654,10,40,50,23,10,7,20,17,92
22400131,1610612746,2024-10-31,LAC vs. PHX,L,240,45,93,0.484,12,35,0.343,17,21,0.81,15,33,48,27,8,8,14,22,119
22400127,1610612746,2024-10-30,LAC vs. POR,L,240,41,90,0.456,13,36,0.361,10,18,0.556,13,36,49,26,10,5,13,19,105
22400101,1610612746,2024-10-27,LAC @ GSW,W,240,42,90,0.467,10,32,0.313,18,23,0.783,14,34,48,27,11,2,18,21,112
22400087,1610612746,2024-10-26,LAC @ DEN,W,240,40,82,0.488,12,33,0.364,17,21,0.81,11,33,44,30,4,5,16,24,109
22400071,1610612746,2024-10-23,LAC vs. PHX,L,265,42,92,0.457,8,29,0.276,21,30,0.7,13,38,51,27,9,1,21,29,113
22401199,1610612747,2025-04-13,LAL @ POR,L,240,31,80,0.388,9,28,0.321,10,14,0.714,13,29,42,21,9,11,20,21,81
22401185,1610612747,2025-04-11,LAL vs. HOU,W,240,53,87,0.609,19,37,0.514,15,25,0.6,4,38,42,28,11,1,12,15,140
22401159,1610612747,2025-04-09,LAL @ DAL,W,240,42,90,0.467,12,36,0.333,16,21,0.762,15,24,39,22,14,0,9,16,112
22401153,1610612747,2025-04-08,LAL @ OKC,L,240,37,80,0.463,18,40,0.45,28,37,0.757,12,33,45,21,2,6,18,15,120
22401135,1610612747,2025-04-06,LAL @ OKC,W,240,46,84,0.548,22,40,0.55,12,17,0.706,8,35,43,25,6,2,15,15,126
22401126,1610612747,2025-04-04,LAL vs. NOP,W,240,41,79,0.519,16,41,0.39,26,28,0.929,8,28,36,26,7,2,12,18,124
22401117,1610612747,2025-04-03,LAL vs. GSW,L,240,39,86,0.453,18,47,0.383,20,23,0.87,14,25,39,23,5,3,8,23,116
22401096,1610612747,2025-03-31,LAL vs. HOU,W,240,35,89,0.393,16,46,0.348,18,20,0.9,10,35,45,22,11,6,11,15,104
22401078,1610612747,2025-03-29,LAL @ MEM,W,240,45,89,0.506,19,43,0.442,25,27,0.926,8,34,42,30,7,3,13,21,134
22401063,1610612747,2025-03-27,LAL @ CHI,L,240,45,91,0.495,12,41,0.293,15,18,0.833,6,34,40,30,8,7,11,19,117
22401055,1610612747,2025-03-26,LAL @ IND,W,240,41,79,0.519,17,38,0.447,21,24,0.875,8,35,43,26,5,3,14,22,120
22401038,1610612747,2025-03-24,LAL @ ORL,L,240,37,80,0.463,10,32,0.313,22,28,0.786,11,28,39,19,7,1,10,20,106
22401028,1610612747,2025-03-22,LAL vs. CHI,L,240,41,85,0.482,17,41,0.415,16,22,0.727,9,26,35,23,8,1,21,16,115
22400996,1610612747,2025-03-20,LAL vs. MIL,L,240,34,82,0.415,11,32,0.344,10,16,0.625,14,36,50,26,5,4,19,25,89
22401006,1610612747,2025-03-19,LAL vs. DEN,W,240,42,83,0.506,16,38,0.421,20,28,0.714,8,30,38,25,13,3,13,17,120
22400537,1610612747,2025-03-17,LAL vs. SAS,W,240,44,90,0.489,19,48,0.396,18,24,0.75,8,34,42,34,13,4,9,10,125
22400977,1610612747,2025-03-16,LAL vs. PHX,W,240,35,81,0.432,14,39,0.359,23,32,0.719,7,33,40,22,7,5,8,20,107
22400965,1610612747,2025-03-14,LAL @ DEN,L,240,49,105,0.467,15,40,0.375,13,16,0.813,19,28,47,32,10,2,8,25,126
22400955,1610612747,2025-03-13,LAL @ MIL,L,240,38,87,0.437,15,40,0.375,15,18,0.833,5,33,38,18,3,4,13,23,106
22400930,1610612747,2025-03-10,LAL @ BKN,L,240,37,85,0.435,19,40,0.475,15,19,0.789,8,35,43,31,4,4,15,20,108
22400918,1610612747,2025-03-08,LAL @ BOS,L,240,39,87,0.448,14,40,0.35,9,14,0.643,9,36,45,18,6,1,12,17,101
22400903,1610612747,2025-03-06,LAL vs. NYK,W,265,38,89,0.427,14,42,0.333,23,28,0.821,12,37,49,25,7,4,16,28,113
22400890,1610612747,2025-03-04,LAL vs. NOP,W,240,48,90,0.533,19,52,0.365,21,27,0.778,17,34,51,32,7,5,14,12,136
22400874,1610612747,2025-03-02,LAL vs. LAC,W,240,38,77,0.494,18,42,0.429,14,20,0.7,11,30,41,21,8,6,16,16,108
22400859,1610612747,2025-02-28,LAL vs. LAC,W,240,39,80,0.488,11,33,0.333,17,22,0.773,10,29,39,19,14,5,15,14,106
22400849,1610612747,2025-02-27,LAL vs. MIN,W,240,34,82,0.415,11,41,0.268,32,46,0.696,16,36,52,21,7,2,12,18,111
22400835,1610612747,2025-02-25,LAL vs. DAL,W,240,39,87,0.448,11,40,0.275,18,24,0.75,13,44,57,24,7,8,14,13,107
22400808,1610612747,2025-02-22,LAL @ DEN,W,240,43,86,0.5,16,41,0.39,21,25,0.84,9,30,39,27,15,9,8,20,123
22400796,1610612747,2025-02-20,LAL @ POR,W,240,39,82,0.476,9,32,0.281,23,25,0.92,11,37,48,20,7,6,22,17,110
22400524,1610612747,2025-02-19,LAL vs. CHA,L,240,37,90,0.411,15,51,0.294,8,12,0.667,12,38,50,29,7,4,18,17,97
22400781,1610612747,2025-02-12,LAL @ UTA,L,240,41,92,0.446,20,50,0.4,17,30,0.567,14,31,45,31,5,3,14,20,119
22400768,1610612747,2025-02-10,LAL vs. UTA,W,240,50,92,0.543,15,42,0.357,17,18,0.944,10,34,44,28,11,2,11,22,132
22400742,1610612747,2025-02-08,LAL vs. IND,W,240,46,88,0.523,11,33,0.333,21,23,0.913,9,37,46,29,6,3,14,22,124
22400731,1610612747,2025-02-06,LAL vs. GSW,W,240,39,78,0.5,13,35,0.371,29,36,0.806,7,40,47,26,9,5,13,21,120
22400715,1610612747,2025-02-04,LAL @ LAC,W,240,45,81,0.556,18,37,0.486,14,23,0.609,10,40,50,33,7,3,14,15,122
22400692,1610612747,2025-02-01,LAL @ NYK,W,240,47,81,0.58,19,40,0.475,15,18,0.833,3,34,37,26,9,4,15,22,128
22400674,1610612747,2025-01-30,LAL @ WAS,W,240,49,90,0.544,15,32,0.469,21,22,0.955,9,39,48,31,9,6,11,24,134
22400660,1610612747,2025-01-28,LAL @ PHI,L,240,37,72,0.514,10,33,0.303,20,23,0.87,4,35,39,25,5,3,22,19,104
22400648,1610612747,2025-01-27,LAL @ CHA,W,240,44,86,0.512,6,28,0.214,18,24,0.75,12,36,48,22,9,5,16,18,112
22400644,1610612747,2025-01-25,LAL @ GSW,W,240,47,86,0.547,10,29,0.345,14,17,0.824,10,32,42,29,8,2,12,13,118
22400629,1610612747,2025-01-23,LAL vs. BOS,W,240,42,89,0.472,15,35,0.429,18,20,0.9,10,43,53,27,4,3,6,14,117
22400610,1610612747,2025-01-21,LAL vs. WAS,W,240,43,90,0.478,11,34,0.324,14,18,0.778,7,43,50,30,6,10,10,11,111
22400596,1610612747,2025-01-19,LAL @ LAC,L,240,38,76,0.5,9,27,0.333,17,19,0.895,5,28,33,26,6,6,15,14,102
22400585,1610612747,2025-01-17,LAL vs. BKN,W,240,38,82,0.463,12,34,0.353,14,18,0.778,6,28,34,24,6,7,10,12,102
22400570,1610612747,2025-01-15,LAL vs. MIA,W,240,47,90,0.522,13,34,0.382,10,14,0.714,6,28,34,33,12,4,6,12,117
22400552,1610612747,2025-01-13,LAL vs. SAS,L,240,39,87,0.448,14,44,0.318,10,16,0.625,15,25,40,24,9,4,19,17,102
22400504,1610612747,2025-01-07,LAL @ DAL,L,240,34,75,0.453,11,35,0.314,18,24,0.75,5,28,33,20,7,6,10,13,97
22400491,1610612747,2025-01-05,LAL @ HOU,L,240,38,78,0.487,16,36,0.444,23,28,0.821,10,29,39,26,4,5,10,21,115
22400477,1610612747,2025-01-03,LAL vs. ATL,W,240,43,88,0.489,13,30,0.433,20,25,0.8,17,39,56,28,4,6,18,21,119
22400468,1610612747,2025-01-02,LAL vs. POR,W,240,43,94,0.457,15,43,0.349,13,14,0.929,15,28,43,30,8,3,12,17,114
22400454,1610612747,2024-12-31,LAL vs. CLE,L,240,42,95,0.442,9,35,0.257,17,19,0.895,8,35,43,26,7,3,8,12,110
22400435,1610612747,2024-12-28,LAL vs. SAC,W,240,46,77,0.597,14,26,0.538,26,33,0.788,4,29,33,33,4,3,11,13,132
22400408,1610612747,2024-12-25,LAL @ GSW,W,240,41,91,0.451,15,42,0.357,18,18,1.0,11,30,41,30,6,4,9,14,115
22400404,1610612747,2024-12-23,LAL vs. DET,L,240,40,74,0.541,14,30,0.467,20,25,0.8,6,32,38,28,8,3,18,10,114
22400376,1610612747,2024-12-21,LAL @ SAC,W,240,40,83,0.482,9,35,0.257,14,21,0.667,9,39,48,23,10,6,13,14,103
22400372,1610612747,2024-12-19,LAL @ SAC,W,240,38,94,0.404,12,33,0.364,25,30,0.833,14,39,53,22,8,10,10,16,113
22401220,1610612747,2024-12-15,LAL vs. MEM,W,240,39,82,0.476,10,34,0.294,28,39,0.718,10,34,44,23,10,7,21,27,116
22401210,1610612747,2024-12-13,LAL @ MIN,L,240,33,86,0.384,10,35,0.286,11,17,0.647,15,38,53,17,7,6,21,21,87
22400358,1610612747,2024-12-08,LAL vs. POR,W,240,38,83,0.458,13,34,0.382,18,21,0.857,8,32,40,25,14,7,11,20,107
22400334,1610612747,2024-12-06,LAL @ ATL,L,265,51,99,0.515,16,35,0.457,14,16,0.875,6,34,40,33,11,10,13,24,132
22400321,1610612747,2024-12-04,LAL @ MIA,L,240,37,88,0.42,5,22,0.227,14,19,0.737,12,24,36,29,9,4,13,8,93
22400318,1610612747,2024-12-02,LAL @ MIN,L,240,32,79,0.405,6,31,0.194,10,14,0.714,9,30,39,19,8,2,20,16,80
22400311,1610612747,2024-12-01,LAL @ UTA,W,240,39,88,0.443,7,33,0.212,20,25,0.8,10,32,42,23,7,4,5,18,105
22400048,1610612747,2024-11-29,LAL vs. OKC,L,240,33,73,0.452,11,38,0.289,16,21,0.762,8,39,47,25,4,6,17,18,93
22400296,1610612747,2024-11-27,LAL @ SAS,W,240,48,90,0.533,13,34,0.382,10,10,1.0,11,35,46,31,8,3,13,15,119
22400039,1610612747,2024-11-26,LAL @ PHX,L,240,37,85,0.435,8,34,0.235,18,25,0.72,7,35,42,25,7,6,12,11,100
22400270,1610612747,2024-11-23,LAL vs. DEN,L,240,39,88,0.443,13,36,0.361,11,14,0.786,6,26,32,27,11,3,15,16,102
22400263,1610612747,2024-11-21,LAL vs. ORL,L,240,44,87,0.506,13,31,0.419,17,26,0.654,9,27,36,21,4,6,10,15,118
22400026,1610612747,2024-11-19,LAL vs. UTA,W,240,42,76,0.553,14,31,0.452,26,36,0.722,6,28,34,30,9,5,14,16,124
22400231,1610612747,2024-11-16,LAL @ NOP,W,240,39,89,0.438,12,40,0.3,14,18,0.778,17,26,43,24,10,3,11,14,104
22400015,1610612747,2024-11-15,LAL @ SAS,W,240,44,88,0.5,14,31,0.452,18,23,0.783,10,31,41,27,10,3,10,11,120
22400225,1610612747,2024-11-13,LAL vs. MEM,W,240,43,85,0.506,20,41,0.488,22,32,0.688,7,35,42,31,7,5,18,22,128
22400211,1610612747,2024-11-10,LAL vs. TOR,W,240,44,86,0.512,12,37,0.324,23,28,0.821,10,23,33,30,9,4,5,15,123
22400195,1610612747,2024-11-08,LAL vs. PHI,W,240,44,85,0.518,16,35,0.457,12,14,0.857,5,40,45,28,1,13,11,17,116
22400174,1610612747,2024-11-06,LAL @ MEM,L,240,41,93,0.441,15,48,0.313,17,21,0.81,9,28,37,23,10,1,11,18,114
22400156,1610612747,2024-11-04,LAL @ DET,L,240,37,85,0.435,9,25,0.36,20,27,0.741,7,30,37,28,8,1,13,16,103
22400137,1610612747,2024-11-01,LAL @ TOR,W,240,42,88,0.477,11,32,0.344,36,41,0.878,9,34,43,29,6,5,10,17,131
22400118,1610612747,2024-10-30,LAL @ CLE,L,240,38,77,0.494,6,28,0.214,28,33,0.848,5,32,37,21,6,0,20,7,110
22400111,1610612747,2024-10-28,LAL @ PHX,L,240,39,94,0.415,14,32,0.438,13,18,0.722,11,35,46,25,5,6,11,19,105
22400096,1610612747,2024-10-26,LAL vs. SAC,W,240,48,92,0.522,14,34,0.412,21,24,0.875,13,32,45,32,8,3,19,19,131
22400085,1610612747,2024-10-25,LAL vs. PHX,W,240,40,75,0.533,14,27,0.519,29,39,0.744,6,31,37,33,10,5,12,18,123
22400062,1610612747,2024-10-22,LAL vs. MIN,W,240,42,95,0.442,5,30,0.167,21,25,0.84,15,31,46,22,7,8,7,22,110
22401190,1610612748,2025-04-13,MIA vs. WAS,L,240,49,98,0.5,10,32,0.313,10,12,0.833,9,37,46,28,8,6,8,12,118
22401177,1610612748,2025-04-11,MIA @ NOP,W,240,58,104,0.558,20,45,0.444,17,22,0.773,16,44,60,36,12,5,9,13,153
22401160,1610612748,2025-04-09,MIA @ CHI,L,240,44,92,0.478,12,33,0.364,11,17,0.647,11,28,39,28,11,3,13,10,111
22401145,1610612748,2025-04-07,MIA vs. PHI,W,240,45,89,0.506,16,36,0.444,11,15,0.733,10,37,47,26,7,6,13,17,117
22401131,1610612748,2025-04-05,MIA vs. MIL,L,265,43,102,0.422,15,46,0.326,14,16,0.875,12,40,52,24,4,1,10,21,115
22401114,1610612748,2025-04-03,MIA vs. MEM,L,240,39,95,0.411,14,33,0.424,16,19,0.842,15,32,47,24,11,8,11,21,108
22401106,1610612748,2025-04-02,MIA @ BOS,W,240,43,83,0.518,14,30,0.467,24,27,0.889,11,23,34,28,9,2,4,13,124
22401092,1610612748,2025-03-31,MIA @ WAS,W,240,47,93,0.505,9,32,0.281,17,24,0.708,15,47,62,29,12,2,17,16,120
22401076,1610612748,2025-03-29,MIA @ PHI,W,240,44,93,0.473,20,43,0.465,10,13,0.769,16,31,47,33,12,4,9,13,118
22401062,1610612748,2025-03-27,MIA vs. ATL,W,240,44,82,0.537,18,33,0.545,16,20,0.8,7,30,37,26,10,1,13,10,122
22401047,1610612748,2025-03-25,MIA vs. GSW,W,240,43,77,0.558,17,25,0.68,9,12,0.75,8,34,42,26,8,5,15,15,112
22401032,1610612748,2025-03-23,MIA vs. CHA,W,240,47,82,0.573,12,29,0.414,16,20,0.8,7,25,32,27,10,4,10,13,122
22401015,1610612748,2025-03-21,MIA vs. HOU,L,240,38,73,0.521,10,24,0.417,12,14,0.857,5,29,34,25,8,5,20,16,98
22401000,1610612748,2025-03-19,MIA vs. DET,L,240,44,90,0.489,10,32,0.313,15,18,0.833,11,26,37,24,7,5,13,15,113
22400984,1610612748,2025-03-17,MIA @ NYK,L,240,39,82,0.476,6,23,0.261,11,12,0.917,9,30,39,23,9,6,20,11,95
22400971,1610612748,2025-03-15,MIA @ MEM,L,240,35,88,0.398,9,37,0.243,12,15,0.8,10,27,37,24,6,4,14,16,91
22400958,1610612748,2025-03-14,MIA vs. BOS,L,240,34,75,0.453,13,34,0.382,10,17,0.588,7,31,38,18,10,4,17,12,91
22400948,1610612748,2025-03-12,MIA vs. LAC,L,240,40,84,0.476,14,37,0.378,10,14,0.714,9,20,29,27,14,3,10,17,104
22400931,1610612748,2025-03-10,MIA vs. CHA,L,240,39,85,0.459,10,31,0.323,14,20,0.7,11,35,46,24,7,3,16,15,102
22400916,1610612748,2025-03-08,MIA vs. CHI,L,240,41,97,0.423,13,43,0.302,14,19,0.737,7,37,44,25,7,5,9,17,109
22400907,1610612748,2025-03-07,MIA vs. MIN,L,240,41,89,0.461,14,34,0.412,8,11,0.727,7,34,41,29,7,2,9,16,104
22400893,1610612748,2025-03-05,MIA @ CLE,L,240,36,83,0.434,13,36,0.361,22,25,0.88,9,33,42,29,7,2,13,19,107
22400877,1610612748,2025-03-03,MIA vs. WAS,W,240,39,82,0.476,13,37,0.351,15,18,0.833,5,43,48,31,10,4,11,19,106
22400869,1610612748,2025-03-02,MIA vs. NYK,L,265,45,84,0.536,11,35,0.314,11,16,0.688,3,31,34,29,5,6,12,16,112
22400854,1610612748,2025-02-28,MIA vs. IND,W,240,48,84,0.571,17,32,0.531,12,13,0.923,12,27,39,34,7,4,14,11,125
22400841,1610612748,2025-02-26,MIA vs. ATL,W,240,45,76,0.592,23,42,0.548,18,22,0.818,8,27,35,39,10,2,14,13,131
22400825,1610612748,2025-02-24,MIA @ ATL,L,240,27,84,0.321,7,40,0.175,25,27,0.926,14,31,45,15,8,4,17,9,86
22400817,1610612748,2025-02-23,MIA @ MIL,L,240,41,88,0.466,9,31,0.29,22,26,0.846,10,36,46,25,3,3,9,22,113
22400800,1610612748,2025-02-21,MIA @ TOR,W,265,46,90,0.511,13,36,0.361,15,18,0.833,8,36,44,20,8,3,12,22,120
22400786,1610612748,2025-02-13,MIA @ DAL,L,240,43,91,0.473,10,36,0.278,17,26,0.654,16,26,42,23,9,4,13,14,113
22400778,1610612748,2025-02-12,MIA @ OKC,L,240,36,79,0.456,11,34,0.324,18,25,0.72,10,35,45,24,7,5,16,17,101
22400759,1610612748,2025-02-10,MIA vs. BOS,L,240,31,92,0.337,11,45,0.244,12,13,0.923,12,39,51,21,2,2,4,10,85
22400737,1610612748,2025-02-07,MIA @ BKN,L,240,32,90,0.356,12,40,0.3,10,12,0.833,11,28,39,23,9,5,14,19,86
22400721,1610612748,2025-02-05,MIA @ PHI,W,240,39,83,0.47,14,34,0.412,16,20,0.8,13,41,54,25,3,4,22,13,108
22400714,1610612748,2025-02-04,MIA @ CHI,L,240,43,90,0.478,17,44,0.386,21,26,0.808,11,33,44,29,4,3,13,17,124
22400693,1610612748,2025-02-01,MIA @ SAS,W,240,41,89,0.461,13,42,0.31,10,17,0.588,12,40,52,30,7,5,13,15,105
22400667,1610612748,2025-01-29,MIA vs. CLE,L,240,39,83,0.47,15,43,0.349,13,15,0.867,6,29,35,27,4,4,12,5,106
22400652,1610612748,2025-01-27,MIA vs. ORL,W,290,48,92,0.522,15,41,0.366,14,21,0.667,5,38,43,34,9,2,16,21,125
22400636,1610612748,2025-01-25,MIA @ BKN,W,240,35,79,0.443,13,28,0.464,23,24,0.958,12,39,51,22,9,6,22,23,106
22400624,1610612748,2025-01-23,MIA @ MIL,L,240,34,92,0.37,12,51,0.235,16,21,0.762,13,37,50,26,3,3,10,18,96
22400607,1610612748,2025-01-21,MIA vs. POR,L,240,41,93,0.441,14,42,0.333,11,12,0.917,12,33,45,26,2,3,8,14,107
22400592,1610612748,2025-01-19,MIA vs. SAS,W,240,50,95,0.526,18,33,0.545,10,10,1.0,12,37,49,35,8,6,11,12,128
22400579,1610612748,2025-01-17,MIA vs. DEN,L,240,45,91,0.495,9,33,0.273,14,14,1.0,6,35,41,30,2,0,8,15,113
22400570,1610612748,2025-01-15,MIA @ LAL,L,240,39,73,0.534,16,36,0.444,14,15,0.933,3,34,37,25,3,6,19,13,108
22400553,1610612748,2025-01-13,MIA @ LAC,L,240,33,85,0.388,17,52,0.327,15,18,0.833,9,40,49,22,7,3,15,9,98
22400536,1610612748,2025-01-11,MIA @ POR,W,240,44,92,0.478,19,44,0.432,12,16,0.75,8,35,43,31,13,5,10,16,119
22400523,1610612748,2025-01-09,MIA @ UTA,W,240,36,91,0.396,14,50,0.28,11,15,0.733,13,36,49,26,10,7,14,12,97
22400508,1610612748,2025-01-07,MIA @ GSW,W,240,43,91,0.473,16,40,0.4,12,17,0.706,9,39,48,32,6,3,9,9,114
22400501,1610612748,2025-01-06,MIA @ SAC,L,290,43,102,0.422,11,42,0.262,21,27,0.778,12,41,53,25,14,6,13,19,118
22400481,1610612748,2025-01-04,MIA vs. UTA,L,240,35,80,0.438,9,35,0.257,21,30,0.7,5,27,32,25,9,7,15,14,100
22400463,1610612748,2025-01-02,MIA vs. IND,L,240,43,75,0.573,11,26,0.423,18,21,0.857,5,34,39,34,6,6,14,13,115
22400457,1610612748,2025-01-01,MIA vs. NOP,W,240,44,83,0.53,14,34,0.412,17,21,0.81,5,33,38,34,6,1,10,16,119
22400439,1610612748,2024-12-29,MIA @ HOU,W,240,37,84,0.44,10,33,0.303,20,28,0.714,15,37,52,21,6,3,14,14,104
22400427,1610612748,2024-12-28,MIA @ ATL,L,240,40,90,0.444,13,41,0.317,17,18,0.944,8,34,42,23,9,4,8,19,110
22400411,1610612748,2024-12-26,MIA @ ORL,W,240,31,76,0.408,15,30,0.5,12,14,0.857,7,28,35,21,14,6,20,20,89
22400396,1610612748,2024-12-23,MIA vs. BKN,W,240,36,73,0.493,17,41,0.415,21,24,0.875,5,39,44,27,6,3,15,17,110
22400377,1610612748,2024-12-21,MIA @ ORL,L,240,36,75,0.48,9,32,0.281,33,42,0.786,7,31,38,16,7,2,14,25,114
22400375,1610612748,2024-12-20,MIA vs. OKC,L,240,36,83,0.434,12,40,0.3,13,20,0.65,7,34,41,20,9,3,18,16,97
22401221,1610612748,2024-12-16,MIA @ DET,L,265,45,99,0.455,12,43,0.279,22,24,0.917,9,35,44,30,16,2,13,19,124
22401206,1610612748,2024-12-12,MIA vs. TOR,W,240,40,83,0.482,13,32,0.406,21,32,0.656,11,41,52,21,4,3,15,11,114
22400351,1610612748,2024-12-08,MIA vs. CLE,W,240,41,86,0.477,16,37,0.432,24,26,0.923,10,37,47,27,4,4,11,15,122
22400346,1610612748,2024-12-07,MIA vs. PHX,W,240,45,86,0.523,13,32,0.406,18,23,0.783,11,30,41,30,9,4,11,20,121
22400321,1610612748,2024-12-04,MIA vs. LAL,W,240,52,90,0.578,24,47,0.511,6,9,0.667,13,39,52,42,11,5,15,16,134
22400316,1610612748,2024-12-02,MIA @ BOS,L,240,31,87,0.356,8,35,0.229,19,23,0.826,11,33,44,24,6,1,10,11,89
22400309,1610612748,2024-12-01,MIA @ TOR,L,240,39,88,0.443,15,40,0.375,23,28,0.821,12,33,45,25,11,4,14,17,116
22400046,1610612748,2024-11-29,MIA vs. TOR,W,240,43,94,0.457,21,54,0.389,14,17,0.824,9,24,33,32,10,0,8,19,121
22400286,1610612748,2024-11-27,MIA @ CHA,W,240,33,73,0.452,14,37,0.378,18,22,0.818,4,40,44,21,6,5,18,9,98
22400036,1610612748,2024-11-26,MIA vs. MIL,L,240,35,77,0.455,10,29,0.345,23,30,0.767,9,29,38,26,6,2,8,14,103
22400273,1610612748,2024-11-24,MIA vs. DAL,W,265,46,107,0.43,14,41,0.341,17,27,0.63,12,45,57,27,6,6,9,22,123
22400245,1610612748,2024-11-18,MIA vs. PHI,W,240,36,87,0.414,13,44,0.295,21,23,0.913,9,44,53,26,10,2,13,13,106
22400235,1610612748,2024-11-17,MIA @ IND,L,240,36,90,0.4,19,43,0.442,19,20,0.95,15,23,38,21,4,1,10,13,110
22400009,1610612748,2024-11-15,MIA @ IND,W,240,45,87,0.517,15,42,0.357,19,23,0.826,4,32,36,27,16,1,10,12,124
22400002,1610612748,2024-11-12,MIA @ DET,L,265,47,101,0.465,17,45,0.378,10,13,0.769,12,31,43,25,14,3,10,22,121
22400206,1610612748,2024-11-10,MIA @ MIN,W,240,34,77,0.442,11,31,0.355,16,22,0.727,6,37,43,18,14,9,22,20,95
22400194,1610612748,2024-11-08,MIA @ DEN,L,240,46,94,0.489,20,43,0.465,10,13,0.769,9,24,33,33,11,1,11,19,122
22400178,1610612748,2024-11-06,MIA @ PHX,L,240,40,92,0.435,13,34,0.382,19,20,0.95,13,30,43,27,12,3,10,16,112
22400159,1610612748,2024-11-04,MIA vs. SAC,L,240,37,85,0.435,15,36,0.417,21,30,0.7,8,28,36,24,9,6,10,15,110
22400147,1610612748,2024-11-02,MIA @ WAS,W,240,43,102,0.422,15,37,0.405,17,24,0.708,21,44,65,19,6,3,13,18,118
22400122,1610612748,2024-10-30,MIA vs. NYK,L,240,37,81,0.457,17,40,0.425,16,24,0.667,7,32,39,27,6,3,10,17,107
22400105,1610612748,2024-10-28,MIA vs. DET,W,240,38,88,0.432,15,47,0.319,15,20,0.75,10,34,44,24,14,3,9,14,106
22400088,1610612748,2024-10-26,MIA @ CHA,W,240,40,86,0.465,14,34,0.412,20,28,0.714,13,30,43,33,8,6,13,19,114
22400065,1610612748,2024-10-23,MIA vs. ORL,L,240,32,82,0.39,11,34,0.324,22,29,0.759,9,32,41,24,5,8,11,19,97
